cve_id,source,import_source,json_data,aliases,published,modified,severity,cvss_score,cvss_version,cvss_vector,summary,details,ecosystem,package,range_type,repo,introduced,fixed,cwe_ids,cna_assigner,references
CVE-2019-10158,https://cve.org/CVERecord?id=CVE-2019-10158,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2019-10158.json,https://api.osv.dev/v1/vulns/CVE-2019-10158,GHSA-6x3v-rw2q-9gx7,2020-01-02T15:15:11.647Z,2026-07-08T05:55:27.741375496Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],A flaw was found in Infinispan through version 9.4.14.Final. An improper implementation of the session fixation protection in the Spring Session integration can result in incorrect session handling.,Git,github.com/infinispan/infinispan,GIT,https://github.com/infinispan/infinispan,,,,,https://github.com/infinispan/infinispan/pull/6960; https://github.com/infinispan/infinispan/pull/7025; https://security.netapp.com/advisory/ntap-20231227-0009/; https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2019-10158
CVE-2019-14859,https://cve.org/CVERecord?id=CVE-2019-14859,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2019-14859.json,https://api.osv.dev/v1/vulns/CVE-2019-14859,GHSA-8qxj-f9rh-9fg2 PYSEC-2020-163,2020-01-02T15:15:11.960Z,2026-07-08T05:55:31.196145260Z,9.1 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N CVSS Calculator,9.1,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,[none],"A flaw was found in all python-ecdsa versions before 0.13.3, where it did not correctly verify whether signatures used DER encoding. Without this verification, a malformed signature could be accepted, making the signature malleable. Without proper verification, an attacker could use a malleable signature to create false transactions.",Git,github.com/tlsfuzzer/python-ecdsa,GIT,https://github.com/tlsfuzzer/python-ecdsa,,,,,https://github.com/warner/python-ecdsa/releases/tag/python-ecdsa-0.13.3; https://pypi.org/project/ecdsa/0.13.3/; https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2019-14859; https://github.com/warner/python-ecdsa/issues/114
CVE-2019-14862,https://cve.org/CVERecord?id=CVE-2019-14862,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2019-14862.json,https://api.osv.dev/v1/vulns/CVE-2019-14862,GHSA-vcjj-xf2r-mwvc,2020-01-02T15:15:12.100Z,2026-07-08T05:55:50.199277051Z,6.1 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,6.1,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,[none],"There is a vulnerability in knockout before version 3.5.0-beta, where after escaping the context of the web application, the web application delivers data to its users along with other trusted dynamic content, without validating it.",Git,github.com/knockout/knockout,GIT,https://github.com/knockout/knockout,,,,,https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2019-14862; https://www.oracle.com/security-alerts/cpuapr2022.html; https://www.oracle.com/security-alerts/cpujan2021.html; https://www.oracle.com/security-alerts/cpujul2020.html; https://snyk.io/vuln/npm:knockout:20180213
CVE-2019-14863,https://cve.org/CVERecord?id=CVE-2019-14863,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2019-14863.json,https://api.osv.dev/v1/vulns/CVE-2019-14863,GHSA-r5fx-8r73-v86c,2020-01-02T15:15:12.193Z,2026-07-08T05:55:31.195999744Z,6.1 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,6.1,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,[none],"There is a vulnerability in all angular versions before 1.5.0-beta.0, where after escaping the context of the web application, the web application delivers data to its users along with other trusted dynamic content, without validating it.",Git,github.com/angular/angular.js,GIT,https://github.com/angular/angular.js,,,,,https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2019-14863; https://snyk.io/vuln/npm:angular:20150807
CVE-2019-14864,https://cve.org/CVERecord?id=CVE-2019-14864,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2019-14864.json,https://api.osv.dev/v1/vulns/CVE-2019-14864,GHSA-3m93-m4q6-mc6v PYSEC-2020-160,2020-01-02T15:15:12.303Z,2026-08-07T11:31:13.991555058Z,6.5 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N CVSS Calculator,6.5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,[none],"Ansible, versions 2.9.x before 2.9.1, 2.8.x before 2.8.7 and Ansible versions 2.7.x before 2.7.15, is not respecting the flag no_log set it to True when Sumologic and Splunk callback plugins are used send tasks results events to collectors. This would discloses and collects any sensitive data.",Git,github.com/ansible/ansible,GIT,https://github.com/ansible/ansible,,,,,http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00021.html; http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00026.html; https://www.debian.org/security/2021/dsa-4950; https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2019-14864; https://github.com/ansible/ansible/issues/63522; https://github.com/ansible/ansible/pull/63527
CVE-2019-20219,https://cve.org/CVERecord?id=CVE-2019-20219,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2019-20219.json,https://api.osv.dev/v1/vulns/CVE-2019-20219,,2020-01-02T15:15:12.520Z,2026-07-08T19:50:16.973356Z,8.8 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H CVSS Calculator,8.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,[none],ngiflib 0.4 has a heap-based buffer over-read in GifIndexToTrueColor in ngiflib.c.,Git,github.com/miniupnp/ngiflib,GIT,https://github.com/miniupnp/ngiflib,,,,,https://github.com/miniupnp/ngiflib/issues/15
CVE-2013-4532,https://cve.org/CVERecord?id=CVE-2013-4532,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2013-4532.json,https://api.osv.dev/v1/vulns/CVE-2013-4532,,2020-01-02T16:15:11Z,2026-04-10T03:43:00.675507Z,7.8 (High) CVSS_V3 - CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,7.8,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,[none],Qemu 1.1.2+dfsg to 2.1+dfsg suffers from a buffer overrun which could potentially result in arbitrary code execution on the host with the privileges of the QEMU process.,,,,,,,,,http://www.ubuntu.com/usn/USN-2342-1; https://access.redhat.com/security/cve/cve-2013-4532; https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=739589; https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2013-4532; https://bugzilla.suse.com/show_bug.cgi?id=CVE-2013-4532; https://github.com/qemu/qemu/commit/2e1198672759eda6e122ff38fcf6df06f27e0fe2; https://security-tracker.debian.org/tracker/CVE-2013-4532
CVE-2013-4752,https://github.com/advisories/GHSA-22pv-7v9j-hqxp,https://github.com/github/advisory-database/blob/main/advisories/github-reviewed/2022/05/GHSA-22pv-7v9j-hqxp/GHSA-22pv-7v9j-hqxp.json,https://api.osv.dev/v1/vulns/GHSA-22pv-7v9j-hqxp,CVE-2013-4752,2022-05-05T00:29:17Z,2024-03-16T05:20:10.388764Z,6.1 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,6.1,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,Symfony Host Header Injection vulnerability in the HttpFoundation component,"Symfony 2.0.X before 2.0.24, 2.1.X before 2.1.12, 2.2.X before 2.2.5, and 2.3.X before 2.3.3 have an issue in the HttpFoundation component. The Host header can be manipulated by an attacker when the framework is generating an absolute URL. A remote attacker could exploit this vulnerability to inject malicious content into the Web application page and conduct various attacks.",,,,,,,CWE-79,,https://nvd.nist.gov/vuln/detail/CVE-2013-4752; https://web.archive.org/web/20130901060826/http://www.securityfocus.com/bid/61715; https://symfony.com/blog/security-releases-symfony-2-0-24-2-1-12-2-2-5-and-2-3-3-released; https://github.com/symfony/symfony; https://github.com/FriendsOfPHP/security-advisories/blob/master/symfony/symfony/CVE-2013-4752.yaml; https://github.com/FriendsOfPHP/security-advisories/blob/master/symfony/http-foundation/CVE-2013-4752.yaml; https://exchange.xforce.ibmcloud.com/vulnerabilities/86374; https://exchange.xforce.ibmcloud.com/vulnerabilities/86373; https://exchange.xforce.ibmcloud.com/vulnerabilities/86372; https://exchange.xforce.ibmcloud.com/vulnerabilities/86371; https://exchange.xforce.ibmcloud.com/vulnerabilities/86370; https://exchange.xforce.ibmcloud.com/vulnerabilities/86369; https://exchange.xforce.ibmcloud.com/vulnerabilities/86368; https://exchange.xforce.ibmcloud.com/vulnerabilities/86367; https://exchange.xforce.ibmcloud.com/vulnerabilities/86366; https://exchange.xforce.ibmcloud.com/vulnerabilities/86365; https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2013-4752; http://lists.fedoraproject.org/pipermail/package-announce/2013-August/114450.html; http://lists.fedoraproject.org/pipermail/package-announce/2013-August/114461.html; http://symfony.com/blog/security-releases-symfony-2-0-24-2-1-12-2-2-5-and-2-3-3-released
CVE-2014-0048,https://cve.org/CVERecord?id=CVE-2014-0048,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2014-0048.json,https://api.osv.dev/v1/vulns/CVE-2014-0048,,2020-01-02T17:15:10Z,2026-04-10T03:43:30.556720Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],An issue was found in Docker before 1.6.0. Some programs and scripts in Docker are downloaded via HTTP and then executed or used in unsafe ways.,,,,,,,,,http://www.openwall.com/lists/oss-security/2015/03/24/18; http://www.openwall.com/lists/oss-security/2015/03/24/22; http://www.openwall.com/lists/oss-security/2015/03/24/23; https://access.redhat.com/security/cve/cve-2014-0048; https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2014-0048; https://bugzilla.suse.com/show_bug.cgi?id=CVE-2014-0048; https://security-tracker.debian.org/tracker/CVE-2014-0048; https://lists.apache.org/thread.html/rf1bbc0ea4a9f014cf94df9a12a6477d24a27f52741dbc87f2fd52ff2%40%3Cissues.geode.apache.org%3E
CVE-2014-0104,https://cve.org/CVERecord?id=CVE-2014-0104,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2014-0104.json,https://api.osv.dev/v1/vulns/CVE-2014-0104,,2020-01-02T17:15:11Z,2026-04-10T03:43:31.985693Z,5.9 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N CVSS Calculator,5.9,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,[none],In fence-agents before 4.0.17 does not verify remote SSL certificates in the fence cisco ucs.py script which can potentially allow for man-in-the-middle attackers to spoof SSL servers via arbitrary SSL certificates.,,,,,,,,,https://access.redhat.com/security/cve/cve-2014-0104; https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2014-0104; https://bugzilla.suse.com/show_bug.cgi?id=CVE-2014-0104; https://security-tracker.debian.org/tracker/CVE-2014-0104
CVE-2013-7351,https://cve.org/CVERecord?id=CVE-2013-7351,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2013-7351.json,https://api.osv.dev/v1/vulns/CVE-2013-7351,,2020-01-02T20:15:15Z,2026-04-10T03:43:28.410732Z,6.1 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,6.1,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,[none],"Multiple cross-site scripting (XSS) vulnerabilities in index.php in Shaarli allow remote attackers to inject arbitrary web script or HTML via the URL to the (1) showRSS, (2) showATOM, or (3) showDailyRSS function; a (4) file name to the importFile function; or (5) vectors related to bookmarks.",,,,,,,,,http://seclists.org/oss-sec/2014/q2/1; http://seclists.org/oss-sec/2014/q2/4; https://exchange.xforce.ibmcloud.com/vulnerabilities/92215; https://github.com/sebsauvage/Shaarli/commit/53da201749f8f362323ef278bf338f1d9f7a925a; https://github.com/sebsauvage/Shaarli/issues/134
CVE-2014-0011,https://cve.org/CVERecord?id=CVE-2014-0011,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2014-0011.json,https://api.osv.dev/v1/vulns/CVE-2014-0011,,2020-01-02T20:15:15Z,2026-04-16T06:19:43.605839209Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],"Multiple heap-based buffer overflows in the ZRLE_DECODE function in common/rfb/zrleDecode.h in TigerVNC before 1.3.1, when NDEBUG is enabled, allow remote VNC servers to cause a denial of service (vncviewer crash) and possibly execute arbitrary code via vectors related to screen image rendering.",Debian:10,vnc4,ECOSYSTEM,,,,,,https://bugzilla.redhat.com/show_bug.cgi?id=1050928; https://github.com/TigerVNC/tigervnc/releases/tag/v1.3.1
CVE-2016-1000027,https://cve.org/CVERecord?id=CVE-2016-1000027,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2016-1000027.json,https://api.osv.dev/v1/vulns/CVE-2016-1000027,GHSA-4wrc-f8pq-fpqp,2020-01-02T23:15:11.857Z,2026-07-08T12:35:36.173171Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],"Pivotal Spring Framework through 5.3.16 suffers from a potential remote code execution (RCE) issue if used for Java deserialization of untrusted data. Depending on how the library is implemented within a product, this issue may or not occur, and authentication may be required. NOTE: the vendor's position is that untrusted data is not an intended use case. The product's behavior will not be changed because some users rely on deserialization of trusted data.",Git,github.com/spring-projects/spring-framework,GIT,https://github.com/spring-projects/spring-framework,,,,,https://security-tracker.debian.org/tracker/CVE-2016-1000027; https://security.netapp.com/advisory/ntap-20230420-0009/; https://spring.io/blog/2022/05/11/spring-framework-5-3-20-and-5-2-22-available-now; https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2016-1000027; https://github.com/spring-projects/spring-framework/issues/24434#issuecomment-579669626; https://github.com/spring-projects/spring-framework/issues/24434#issuecomment-582313417; https://github.com/spring-projects/spring-framework/issues/24434#issuecomment-744519525; https://raw.githubusercontent.com/distributedweaknessfiling/cvelist/master/2016/1000xxx/CVE-2016-1000027.json; https://www.tenable.com/security/research/tra-2016-20
CVE-2020-5310,https://cve.org/CVERecord?id=CVE-2020-5310,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-5310.json,https://api.osv.dev/v1/vulns/CVE-2020-5310,BIT-pillow-2020-5310 GHSA-vcqg-3p29-xw73 PYSEC-2020-81,2020-01-03T01:15:11.087Z,2026-08-07T15:14:30.618982Z,8.8 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H CVSS Calculator,8.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,[none],"libImaging/TiffDecode.c in Pillow before 6.2.2 has a TIFF decoding integer overflow, related to realloc.",Git,github.com/python-pillow/pillow,GIT,https://github.com/python-pillow/pillow,,,,,https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/2MMU3WT2X64GS5WHDPKKC2WZA7UIIQ3A/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/3DUMIBUYGJRAVJCTFUWBRLVQKOUTVX5P/; https://pillow.readthedocs.io/en/stable/releasenotes/6.2.2.html; https://usn.ubuntu.com/4272-1/; https://github.com/python-pillow/Pillow/commit/4e2def2539ec13e53a82e06c4b3daf00454100c4
CVE-2020-5311,https://cve.org/CVERecord?id=CVE-2020-5311,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-5311.json,https://api.osv.dev/v1/vulns/CVE-2020-5311,BIT-pillow-2020-5311 GHSA-r7rm-8j6h-r933 PYSEC-2020-82,2020-01-03T01:15:11.167Z,2026-08-07T15:13:41.445952Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],libImaging/SgiRleDecode.c in Pillow before 6.2.2 has an SGI buffer overflow.,Git,github.com/python-pillow/pillow,GIT,https://github.com/python-pillow/pillow,,,,,https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/2MMU3WT2X64GS5WHDPKKC2WZA7UIIQ3A/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/3DUMIBUYGJRAVJCTFUWBRLVQKOUTVX5P/; https://access.redhat.com/errata/RHSA-2020:0566; https://access.redhat.com/errata/RHSA-2020:0580; https://pillow.readthedocs.io/en/stable/releasenotes/6.2.2.html; https://usn.ubuntu.com/4272-1/; https://www.debian.org/security/2020/dsa-4631; https://github.com/python-pillow/Pillow/commit/a79b65c47c7dc6fe623aadf09aa6192fc54548f3
CVE-2020-5312,https://cve.org/CVERecord?id=CVE-2020-5312,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-5312.json,https://api.osv.dev/v1/vulns/CVE-2020-5312,BIT-pillow-2020-5312 GHSA-p49h-hjvm-jg3h PYSEC-2020-83,2020-01-03T01:15:11.243Z,2026-08-07T15:13:41.163448Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],libImaging/PcxDecode.c in Pillow before 6.2.2 has a PCX P mode buffer overflow.,Git,github.com/python-pillow/pillow,GIT,https://github.com/python-pillow/pillow,,,,,https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/2MMU3WT2X64GS5WHDPKKC2WZA7UIIQ3A/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/3DUMIBUYGJRAVJCTFUWBRLVQKOUTVX5P/; https://access.redhat.com/errata/RHSA-2020:0566; https://access.redhat.com/errata/RHSA-2020:0578; https://access.redhat.com/errata/RHSA-2020:0580; https://access.redhat.com/errata/RHSA-2020:0681; https://access.redhat.com/errata/RHSA-2020:0683; https://access.redhat.com/errata/RHSA-2020:0694; https://pillow.readthedocs.io/en/stable/releasenotes/6.2.2.html; https://usn.ubuntu.com/4272-1/; https://www.debian.org/security/2020/dsa-4631; https://github.com/python-pillow/Pillow/commit/93b22b846e0269ee9594ff71a72bec02d2bea8fd
CVE-2020-5313,https://cve.org/CVERecord?id=CVE-2020-5313,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-5313.json,https://api.osv.dev/v1/vulns/CVE-2020-5313,BIT-pillow-2020-5313 GHSA-hj69-c76v-86wr PYSEC-2020-84,2020-01-03T01:15:11.320Z,2026-08-07T15:14:29.318101Z,7.1 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:H CVSS Calculator,7.1,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:N/A:H,[none],libImaging/FliDecode.c in Pillow before 6.2.2 has an FLI buffer overflow.,Git,github.com/python-pillow/pillow,GIT,https://github.com/python-pillow/pillow,,,,,https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/2MMU3WT2X64GS5WHDPKKC2WZA7UIIQ3A/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/3DUMIBUYGJRAVJCTFUWBRLVQKOUTVX5P/; https://pillow.readthedocs.io/en/stable/releasenotes/6.2.2.html; https://usn.ubuntu.com/4272-1/; https://www.debian.org/security/2020/dsa-4631; https://github.com/python-pillow/Pillow/commit/a09acd0decd8a87ccce939d5ff65dab59e7d365b
CVE-2019-20330,https://cve.org/CVERecord?id=CVE-2019-20330,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2019-20330.json,https://api.osv.dev/v1/vulns/CVE-2019-20330,GHSA-gww7-p5w4-wrfv,2020-01-03T04:15:12.137Z,2026-08-07T11:31:02.899401273Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],FasterXML jackson-databind 2.x before 2.9.10.2 lacks certain net.sf.ehcache blocking.,Git,github.com/fasterxml/jackson-databind,GIT,https://github.com/fasterxml/jackson-databind,,,,,https://lists.apache.org/thread.html/r107c8737db39ec9ec4f4e7147b249e29be79170b9ef4b80528105a2d%40%3Cdev.zookeeper.apache.org%3E; https://lists.apache.org/thread.html/r1b103833cb5bc8466e24ff0ecc5e75b45a705334ab6a444e64e840a0%40%3Cissues.bookkeeper.apache.org%3E; https://lists.apache.org/thread.html/r2c77dd6ab8344285bd8e481b57cf3029965a4b0036eefccef74cdd44%40%3Cnotifications.zookeeper.apache.org%3E; https://lists.apache.org/thread.html/r392099ed2757ff2e383b10440594e914d080511d7da1c8fed0612c1f%40%3Ccommits.druid.apache.org%3E; https://lists.apache.org/thread.html/r3f8180d0d25a7c6473ebb9714b0c1d19a73f455ae70d0c5fefc17e6c%40%3Cissues.zookeeper.apache.org%3E; https://lists.apache.org/thread.html/r428735963bee7cb99877b88d3228e28ec28af64646455c4f3e7a3c94%40%3Cissues.zookeeper.apache.org%3E; https://lists.apache.org/thread.html/r50f513772f12e1babf65c7c2b9c16425bac2d945351879e2e267517f%40%3Cissues.zookeeper.apache.org%3E; https://lists.apache.org/thread.html/r5c14fdcabdeaba258857bcb67198652e4dce1d33ddc590cd81d82393%40%3Cdev.zookeeper.apache.org%3E; https://lists.apache.org/thread.html/r5c3644c97f0434d1ceb48ff48897a67bdbf3baf7efbe7d04625425b3%40%3Ccommits.druid.apache.org%3E; https://lists.apache.org/thread.html/r5d3d10fdf28110da3f9ac1b7d08d7e252f98d7d37ce0a6bd139a2e4f%40%3Cissues.zookeeper.apache.org%3E; https://lists.apache.org/thread.html/r67f4d4c48197454b83d62afbed8bebbda3764e6e3a6e26a848961764%40%3Ccommits.zookeeper.apache.org%3E; https://lists.apache.org/thread.html/r707d23bb9ee245f50aa909add0da6e8d8f24719b1278ddd99d2428b2%40%3Cissues.zookeeper.apache.org%3E; https://lists.apache.org/thread.html/r7a0821b44247a1e6c6fe5f2943b90ebc4f80a8d1fb0aa9a8b29a59a2%40%3Ccommits.zookeeper.apache.org%3E; https://lists.apache.org/thread.html/r7fb123e7dad49af5886cfec7135c0fd5b74e4c67af029e1dc91ba744%40%3Ccommits.druid.apache.org%3E; https://lists.apache.org/thread.html/r8831b7fa5ca87a1cf23ee08d6dedb7877a964c1d2bd869af24056a63%40%3Ccommits.zookeeper.apache.org%3E; https://lists.apache.org/thread.html/r909c822409a276ba04dc2ae31179b16f6864ba02c4f9911bdffebf95%40%3Cissues.zookeeper.apache.org%3E; https://lists.apache.org/thread.html/ra2e572f568de8df5ba151e6aebb225a0629faaf0476bf7c7ed877af8%40%3Cnotifications.zookeeper.apache.org%3E; https://lists.apache.org/thread.html/ra5ce96faec37c26b0aa15b4b6a8b1cbb145a748653e56ae83e9685d0%40%3Cnotifications.zookeeper.apache.org%3E; https://lists.apache.org/thread.html/ra8a80dbc7319916946397823aec0d893d24713cbf7b5aee0e957298c%40%3Cdev.zookeeper.apache.org%3E; https://lists.apache.org/thread.html/rb532fed78d031fff477fd840b81946f6d1200f93a63698dae65aa528%40%3Ccommits.druid.apache.org%3E; https://lists.apache.org/thread.html/rd1f346227e11fc515914f3a7b20d81543e51e5822ba71baa0452634a%40%3Cissues.zookeeper.apache.org%3E; https://lists.apache.org/thread.html/rd49cfa41bbb71ef33b53736a6af2aa8ba88c2106e30f2a34902a87d2%40%3Cnotifications.zookeeper.apache.org%3E; https://lists.apache.org/thread.html/rd6c6fef14944f3dcfb58d35f9317eb1c32a700e86c1b5231e45d3d0b%40%3Ccommits.druid.apache.org%3E; https://lists.apache.org/thread.html/rf1bbc0ea4a9f014cf94df9a12a6477d24a27f52741dbc87f2fd52ff2%40%3Cissues.geode.apache.org%3E; https://lists.apache.org/thread.html/rfa57d9c2a27d3af14c69607fb1a3da00e758b2092aa88eb6a51b6e99%40%3Cissues.zookeeper.apache.org%3E; https://lists.debian.org/debian-lts-announce/2020/02/msg00020.html; https://security.netapp.com/advisory/ntap-20200127-0004/; https://www.oracle.com/security-alerts/cpuapr2020.html; https://www.oracle.com/security-alerts/cpujul2020.html; https://github.com/FasterXML/jackson-databind/compare/jackson-databind-2.9.10.1...jackson-databind-2.9.10.2; https://github.com/FasterXML/jackson-databind/issues/2526; https://www.oracle.com//security-alerts/cpujul2021.html; https://www.oracle.com/security-alerts/cpuoct2020.html
